userid,movie_name,year,rating,movie_id
58018,raiders of the lost ark,1981,3,raiders+of+the+lost+ark+1981
126154,spirited away,2001,5,spirited+away+2001
119792,big hero 6,2014,5,big+hero+6+2014
71323,the godfather,1972,4,the+godfather+1972
14253,my neighbor totoro,1988,5,my+neighbor+totoro+1988
133417,the riddle of the sands,1979,4,the+riddle+of+the+sands+1979
9667,star wars,1977,4,star+wars+1977
116318,my neighbor totoro,1988,4,my+neighbor+totoro+1988
56430,excuse me darling_ but lucas loved me,1997,4,excuse+me+darling_+but+lucas+loved+me+1997
89835,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
58327,whiplash,2014,4,whiplash+2014
140445,the shawshank redemption,1994,4,the+shawshank+redemption+1994
109651,the shawshank redemption,1994,4,the+shawshank+redemption+1994
38966,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
6925,kin-dza-dza,1986,4,kin-dza-dza+1986
25451,maleficent,2014,4,maleficent+2014
4111,the dark knight,2008,4,the+dark+knight+2008
141429,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
57672,coraline,2009,3,coraline+2009
106688,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
85443,the dark knight,2008,4,the+dark+knight+2008
122538,interstellar,2014,4,interstellar+2014
31895,amongst friends,1993,3,amongst+friends+1993
65271,whiplash,2014,4,whiplash+2014
48825,dragon ball z broly - the legendary super saiyan,1993,3,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993
98898,undertow,2004,3,undertow+2004
97052,shaolin soccer,2001,3,shaolin+soccer+2001
77643,manny,2014,3,manny+2014
28432,sounder,1972,5,sounder+1972
85903,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
77161,fly me to the moon,2012,3,fly+me+to+the+moon+2012
44976,inception,2010,3,inception+2010
129908,alien,1979,4,alien+1979
141856,my neighbor totoro,1988,5,my+neighbor+totoro+1988
135202,never say never again,1983,3,never+say+never+again+1983
111946,alien,1979,4,alien+1979
94260,the shawshank redemption,1994,5,the+shawshank+redemption+1994
37886,the shawshank redemption,1994,4,the+shawshank+redemption+1994
95675,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
80699,the shawshank redemption,1994,4,the+shawshank+redemption+1994
51873,oliver twist,1948,3,oliver+twist+1948
102167,princess mononoke,1997,4,princess+mononoke+1997
113724,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
64048,bloodfist,1989,2,bloodfist+1989
47786,star wars,1977,5,star+wars+1977
101648,my neighbor totoro,1988,5,my+neighbor+totoro+1988
56681,indie game the movie,2012,3,indie+game+the+movie+2012
126458,cocktail,1988,3,cocktail+1988
115747,my neighbor totoro,1988,4,my+neighbor+totoro+1988
41086,class action,1991,4,class+action+1991
49738,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
57767,stella does tricks,1997,4,stella+does+tricks+1997
148335,howls moving castle,2004,4,howls+moving+castle+2004
37800,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
15244,interstellar,2014,4,interstellar+2014
64277,the dark knight,2008,5,the+dark+knight+2008
134815,the dark knight,2008,4,the+dark+knight+2008
84694,inception,2010,4,inception+2010
42036,nothing to declare,2010,5,nothing+to+declare+2010
107650,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
69055,the dark knight,2008,5,the+dark+knight+2008
135487,starship troopers,1997,4,starship+troopers+1997
70884,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
106187,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
113715,spirited away,2001,5,spirited+away+2001
52563,even angels eat beans,1973,3,even+angels+eat+beans+1973
128815,alien,1979,2,alien+1979
87194,coraline,2009,4,coraline+2009
23247,the dark knight,2008,4,the+dark+knight+2008
125058,the bridal party in hardanger,1926,3,the+bridal+party+in+hardanger+1926
30278,the winslow boy,1948,3,the+winslow+boy+1948
146412,interstellar,2014,4,interstellar+2014
44716,julias eyes,2010,3,julias+eyes+2010
125997,beyond the fear,2014,3,beyond+the+fear+2014
32760,whiplash,2014,4,whiplash+2014
126860,the matrix,1999,3,the+matrix+1999
12461,un flic,1972,2,un+flic+1972
116728,day of wrath,1943,4,day+of+wrath+1943
13274,star wars,1977,5,star+wars+1977
51778,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
114997,white zombie,1932,3,white+zombie+1932
34639,the shawshank redemption,1994,4,the+shawshank+redemption+1994
66072,point blank,2010,5,point+blank+2010
82128,philanthropy,2002,4,philanthropy+2002
144830,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
116128,interstellar,2014,4,interstellar+2014
79639,raising helen,2004,2,raising+helen+2004
103833,my neighbor totoro,1988,4,my+neighbor+totoro+1988
97,inception,2010,5,inception+2010
122246,indiana jones and the last crusade,1989,4,indiana+jones+and+the+last+crusade+1989
84059,the godfather,1972,4,the+godfather+1972
65696,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
64146,redline,2007,3,redline+2007
109724,the shawshank redemption,1994,5,the+shawshank+redemption+1994
116877,the incredible hulk,2008,4,the+incredible+hulk+2008
126953,star wars,1977,5,star+wars+1977
41399,alien,1979,5,alien+1979
72866,the hire chosen,2001,3,the+hire+chosen+2001
21275,harry potter and the deathly hallows part 2,2011,4,harry+potter+and+the+deathly+hallows+part+2+2011
73273,kill the messenger,2014,3,kill+the+messenger+2014
86429,star wars,1977,5,star+wars+1977
56017,the bride with white hair,1993,3,the+bride+with+white+hair+1993
136929,say anything...,1989,3,say+anything...+1989
89181,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
96293,guardians of the galaxy,2014,3,guardians+of+the+galaxy+2014
511,the godfather,1972,5,the+godfather+1972
26362,four days in july,1985,4,four+days+in+july+1985
18897,the set-up,1949,4,the+set-up+1949
87102,whiplash,2014,5,whiplash+2014
82725,miral,2010,4,miral+2010
17813,little miss sunshine,2006,3,little+miss+sunshine+2006
66331,the lesser blessed,2012,4,the+lesser+blessed+2012
21877,the shawshank redemption,1994,5,the+shawshank+redemption+1994
19100,cut-throats nine,1972,4,cut-throats+nine+1972
31501,leon the professional,1994,3,leon+the+professional+1994
114585,everlasting moments,2008,4,everlasting+moments+2008
32173,the godfather,1972,5,the+godfather+1972
138231,the shawshank redemption,1994,5,the+shawshank+redemption+1994
110511,category 7 the end of the world,2005,3,category+7+the+end+of+the+world+2005
46913,alien,1979,4,alien+1979
108366,the shawshank redemption,1994,5,the+shawshank+redemption+1994
125062,the imitation game,2014,5,the+imitation+game+2014
8298,whiplash,2014,4,whiplash+2014
101435,lovely molly,2012,4,lovely+molly+2012
73702,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
73564,the shawshank redemption,1994,4,the+shawshank+redemption+1994
9870,nightcrawler,2014,3,nightcrawler+2014
92890,interstellar,2014,4,interstellar+2014
130338,the help,2011,5,the+help+2011
127500,iron man,2008,5,iron+man+2008
101211,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
91152,my favorite year,1982,2,my+favorite+year+1982
43379,big hero 6,2014,4,big+hero+6+2014
85194,the vexxer,2007,3,the+vexxer+2007
124837,babes in arms,1939,4,babes+in+arms+1939
41637,star wars,1977,5,star+wars+1977
64702,whiplash,2014,4,whiplash+2014
73149,spirited away,2001,4,spirited+away+2001
114074,alien,1979,4,alien+1979
140270,spider-man,2002,4,spider-man+2002
138081,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
113846,up,2009,5,up+2009
3181,meeks cutoff,2010,2,meeks+cutoff+2010
91293,inception,2010,3,inception+2010
36677,howls moving castle,2004,4,howls+moving+castle+2004
123382,monster house,2006,4,monster+house+2006
9861,whiplash,2014,5,whiplash+2014
78452,big hero 6,2014,5,big+hero+6+2014
105369,iron man,2008,4,iron+man+2008
84346,a little princess,1995,3,a+little+princess+1995
58025,the shawshank redemption,1994,5,the+shawshank+redemption+1994
101342,insidious,2010,2,insidious+2010
146084,star wars,1977,4,star+wars+1977
23805,alien,1979,4,alien+1979
3404,samoure,2005,4,samoure+2005
64093,straight time,1978,4,straight+time+1978
21303,the third sex,1957,4,the+third+sex+1957
103465,chappie,2015,4,chappie+2015
83409,big hero 6,2014,4,big+hero+6+2014
137341,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
61632,star wars,1977,5,star+wars+1977
82288,inception,2010,4,inception+2010
54128,alien,1979,3,alien+1979
47538,the princess and the frog,2009,3,the+princess+and+the+frog+2009
126765,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
101564,parade,1974,4,parade+1974
89587,up,2009,4,up+2009
49117,teenage mutant ninja turtles,2014,3,teenage+mutant+ninja+turtles+2014
64715,the shawshank redemption,1994,2,the+shawshank+redemption+1994
4047,iron man,2008,3,iron+man+2008
54991,the onion field,1979,4,the+onion+field+1979
56790,my neighbor totoro,1988,4,my+neighbor+totoro+1988
85503,whiplash,2014,4,whiplash+2014
97919,inception,2010,4,inception+2010
76147,inception,2010,4,inception+2010
130882,finding nemo,2003,5,finding+nemo+2003
107471,my neighbor totoro,1988,4,my+neighbor+totoro+1988
94633,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
110504,howls moving castle,2004,4,howls+moving+castle+2004
23222,up,2009,4,up+2009
37691,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
59951,whiplash,2014,4,whiplash+2014
3544,whiplash,2014,5,whiplash+2014
143583,dirty dancing,1987,4,dirty+dancing+1987
95814,interstellar,2014,3,interstellar+2014
17061,six by sondheim,2013,5,six+by+sondheim+2013
97645,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
117098,interstellar,2014,4,interstellar+2014
91952,guardians of the galaxy,2014,5,guardians+of+the+galaxy+2014
128917,spirited away,2001,5,spirited+away+2001
92182,arcana,1972,3,arcana+1972
96566,up,2009,4,up+2009
126176,inception,2010,4,inception+2010
7478,the lord of the rings the two towers,2002,5,the+lord+of+the+rings+the+two+towers+2002
108061,spirited away,2001,5,spirited+away+2001
15843,monty python and the holy grail,1975,5,monty+python+and+the+holy+grail+1975
117072,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
70336,mothlight,1963,3,mothlight+1963
6081,up,2009,4,up+2009
120059,spirited away,2001,4,spirited+away+2001
59585,tracers,2015,3,tracers+2015
59135,fight club,1999,4,fight+club+1999
25313,the shawshank redemption,1994,5,the+shawshank+redemption+1994
129907,dead meat,2004,3,dead+meat+2004
123298,white heat,1949,4,white+heat+1949
1927,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
95841,star wreck in the pirkinning,2005,4,star+wreck+in+the+pirkinning+2005
134546,centennial,1978,4,centennial+1978
92880,the shawshank redemption,1994,5,the+shawshank+redemption+1994
84982,the quiet room,1996,3,the+quiet+room+1996
101229,no deposit_ no return,1976,3,no+deposit_+no+return+1976
28576,martian child,2007,3,martian+child+2007
63876,the boy who could fly,1986,3,the+boy+who+could+fly+1986
47880,star wars,1977,5,star+wars+1977
74058,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
20905,typhoon club,1985,3,typhoon+club+1985
22773,ivans xtc.,2000,4,ivans+xtc.+2000
58662,my neighbor totoro,1988,4,my+neighbor+totoro+1988
87329,interstellar,2014,4,interstellar+2014
138097,spirited away,2001,3,spirited+away+2001
104845,the other boleyn girl,2008,4,the+other+boleyn+girl+2008
109033,let it snow,2013,4,let+it+snow+2013
66829,yeelen,1987,4,yeelen+1987
23357,interstellar,2014,4,interstellar+2014
96719,interstellar,2014,3,interstellar+2014
92834,scarface,1932,4,scarface+1932
124916,the dark knight,2008,5,the+dark+knight+2008
86853,alien,1979,4,alien+1979
105961,the godfather,1972,5,the+godfather+1972
7657,the shawshank redemption,1994,4,the+shawshank+redemption+1994
114428,the bakers wife,1938,5,the+bakers+wife+1938
115337,inception,2010,4,inception+2010
29393,davy crockett_ king of the wild frontier,1955,3,davy+crockett_+king+of+the+wild+frontier+1955
63697,21,2008,4,21+2008
134049,my neighbor totoro,1988,4,my+neighbor+totoro+1988
78524,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
103954,rent,2005,3,rent+2005
122085,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
69039,gestapos last orgy,1977,5,gestapos+last+orgy+1977
50223,climate of change,2010,4,climate+of+change+2010
143241,casanovas big night,1954,3,casanovas+big+night+1954
118741,big hero 6,2014,4,big+hero+6+2014
43916,jacky in the kingdom of women,2014,3,jacky+in+the+kingdom+of+women+2014
22841,three colors red,1994,3,three+colors+red+1994
118530,castaway on the moon,2009,4,castaway+on+the+moon+2009
56886,sweet smell of success,1957,4,sweet+smell+of+success+1957
41675,life in a day,2011,3,life+in+a+day+2011
52919,fur an imaginary portrait of diane arbus,2006,4,fur+an+imaginary+portrait+of+diane+arbus+2006
69603,batman begins,2005,4,batman+begins+2005
101668,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
57526,saw,2004,4,saw+2004
71771,from the earth to the moon,1998,4,from+the+earth+to+the+moon+1998
135812,little birds,2011,3,little+birds+2011
104733,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
91797,whiplash,2014,4,whiplash+2014
14978,inception,2010,3,inception+2010
10817,hannah and her sisters,1986,4,hannah+and+her+sisters+1986
91549,olympian holiday,1976,4,olympian+holiday+1976
121050,juno,2007,4,juno+2007
123665,alien,1979,3,alien+1979
8378,fight club,1999,4,fight+club+1999
71616,inception,2010,4,inception+2010
133481,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
32350,inception,2010,4,inception+2010
127764,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
22828,survival island,2005,3,survival+island+2005
105693,the godfather,1972,5,the+godfather+1972
143921,22 bullets,2010,5,22+bullets+2010
119729,the story of adele h,1975,3,the+story+of+adele+h+1975
38965,zen,2009,3,zen+2009
36466,up,2009,4,up+2009
111487,inception,2010,4,inception+2010
76070,instrument ten years with the band fugazi,1999,3,instrument+ten+years+with+the+band+fugazi+1999
86342,timer,2009,4,timer+2009
94354,the dark knight,2008,4,the+dark+knight+2008
55276,the shawshank redemption,1994,5,the+shawshank+redemption+1994
80227,howls moving castle,2004,5,howls+moving+castle+2004
112734,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
116193,the cool school,2008,4,the+cool+school+2008
115910,interstellar,2014,4,interstellar+2014
88634,stand by me,1986,4,stand+by+me+1986
79402,bride of frankenstein,1935,3,bride+of+frankenstein+1935
127362,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
116246,interstellar,2014,4,interstellar+2014
105567,whiplash,2014,4,whiplash+2014
75717,sleepwalk with me,2012,4,sleepwalk+with+me+2012
128837,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
148829,jayne mansfields car,2012,3,jayne+mansfields+car+2012
26314,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
127430,millie,1931,4,millie+1931
57543,seven psychopaths,2012,2,seven+psychopaths+2012
52113,the godfather,1972,5,the+godfather+1972
91,inception,2010,5,inception+2010
61383,up,2009,3,up+2009
17617,inception,2010,4,inception+2010
137839,spirited away,2001,3,spirited+away+2001
109742,inception,2010,5,inception+2010
89389,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
7092,my neighbor totoro,1988,4,my+neighbor+totoro+1988
143473,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
129822,chances are,1989,3,chances+are+1989
11880,the garden,1990,3,the+garden+1990
54795,youll never get rich,1941,3,youll+never+get+rich+1941
36054,iron man,2008,5,iron+man+2008
128741,whiplash,2014,4,whiplash+2014
79222,a short film about love,1988,4,a+short+film+about+love+1988
141263,the shawshank redemption,1994,5,the+shawshank+redemption+1994
49567,inception,2010,4,inception+2010
71641,iron man,2008,5,iron+man+2008
139379,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
9028,the hunchback of notre dame,1996,4,the+hunchback+of+notre+dame+1996
117947,ballet shoes,2008,4,ballet+shoes+2008
116071,whiplash,2014,4,whiplash+2014
115354,my neighbor totoro,1988,4,my+neighbor+totoro+1988
120641,spirited away,2001,4,spirited+away+2001
93309,big hero 6,2014,4,big+hero+6+2014
95055,coraline,2009,3,coraline+2009
125111,iron man,2008,5,iron+man+2008
77984,late marriage,2001,4,late+marriage+2001
29038,the godfather,1972,4,the+godfather+1972
129244,the shawshank redemption,1994,4,the+shawshank+redemption+1994
14717,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
66554,valerie and her week of wonders,1970,4,valerie+and+her+week+of+wonders+1970
144442,a walk on the moon,1999,4,a+walk+on+the+moon+1999
101321,major league,1989,4,major+league+1989
